transaction_id,account_id,timestamp,amount,label_fraud,label_ato,logit_score,hgb_score,anomaly_score,ato_score,fraud_score,investigation_priority_score,recommended_action,priority_band,reason_codes
5694,11827,2025-10-21 01:15:53,1180.65,1,0,0.8492844193010404,0.23629072297466341,0.5600962841000392,0.408027828917847,0.4360648962356294,0.4233104273649405,review,high,MODEL_ONLY
822,10262,2025-10-12 00:42:28,790.26,0,0,0.9161028443599937,0.2268453332775202,0.5667481300188046,0.5071548899633584,0.4910526554647199,0.4227628588253039,challenge,high,DEVICE_FANOUT
6076,11952,2025-10-16 14:57:49,787.5,0,0,0.8988937503353428,0.22527388537977883,0.5744405371419344,0.7195048037045744,0.49139664606324,0.422727652244268,challenge,high,GEO_NOVELTY
8679,12773,2025-10-31 10:22:17,761.3,1,0,0.9028202395265953,0.14987286316373563,0.6186223012332577,0.7946867980048907,0.49251421235464143,0.42088994864824897,challenge,high,DEVICE_FANOUT
5324,11704,2025-10-05 06:40:08,1154.71,0,0,0.8833328476468476,0.11719829864798853,0.611711452217742,0.781139133534466,0.4323336259346795,0.4181045381542756,review,high,MODEL_ONLY
3832,11210,2025-12-22 18:50:14,885.73,0,0,0.8688623341337204,0.07651533977294357,0.5865595239093605,0.6627953496012321,0.47019561459468895,0.4177099302162823,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
2570,10818,2025-10-17 14:14:56,1058.24,1,0,0.8687553507086484,0.13214944142180085,0.5719865013582666,0.6079433391986079,0.44492948528911147,0.417274639702378,review,high,GEO_NOVELTY
1455,10463,2025-10-19 04:08:30,1202.89,1,0,0.8649191727300021,0.1358509993087702,0.5933093445420116,0.6729059307929987,0.42257258019663047,0.41608980613764135,review,high,MODEL_ONLY
5835,11870,2025-11-02 19:49:26,1217.0,0,0,0.8100584184008337,0.1806851137261836,0.5274143850063332,0.24555568213542728,0.41910549560483434,0.415073846923384,review,high,DEVICE_FANOUT
6427,12057,2025-12-14 06:29:19,938.33,1,0,0.9354814253252111,0.1455788880835323,0.5601494407202314,0.7875365411763626,0.458865864383252,0.4150391050682764,challenge,high,GEO_NOVELTY
3047,10960,2025-10-15 21:12:50,670.1,1,0,0.8553295070985605,0.04429222801542424,0.6488692018807243,0.9067902218143986,0.49665020290789835,0.41466514203552884,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
780,10249,2025-10-15 20:02:27,950.98,0,0,0.8515780281295431,0.3372429222025123,0.5289948312194178,0.3417989302484212,0.45569226620696185,0.41408258634487327,challenge,high,MODEL_ONLY
6554,12100,2025-10-13 13:14:05,1046.87,0,0,0.8054129353657051,0.13689288000712235,0.5876056195265563,0.5307489316954604,0.4417016104787034,0.4138781273350923,review,high,DEVICE_FANOUT
7378,12384,2025-10-17 22:05:51,1069.23,1,0,0.8791450589928299,0.12482200059181302,0.6137853360007243,0.6949973606285008,0.435758264713892,0.4119537852997244,review,high,MODEL_ONLY
8922,12852,2025-12-20 20:48:29,898.07,0,0,0.94581649089581,0.12767529251765344,0.5682345430325771,0.7683754506208919,0.45983231505718625,0.41168962054003033,challenge,high,GEO_NOVELTY
6580,12109,2025-11-23 12:57:27,877.33,1,0,0.9374952795046074,0.13140331834909516,0.5726331190035285,0.9159348364562477,0.46225941740258425,0.41131459218180894,challenge,high,GEO_NOVELTY
5671,11821,2025-11-16 04:17:11,473.16,0,0,0.9213114498662226,0.32236928493890005,0.5480340357048632,0.7455386112555997,0.5177317445178089,0.4097282211624662,challenge,high,DEVICE_FANOUT
4157,11313,2025-12-13 01:34:37,605.03,1,0,0.9027579085602553,0.21866771458129514,0.5830994559322275,0.8544258798741622,0.49565781767944805,0.40746347237561364,challenge,high,GEO_NOVELTY
4142,11309,2025-10-10 10:23:15,801.78,1,0,0.8817215218470723,0.2753570629151149,0.5130987750316623,0.43354894175933595,0.4650735401808225,0.40572947812657567,challenge,high,DEVICE_FANOUT
3485,11105,2025-11-09 20:41:09,974.56,0,0,0.917997566184391,0.06020081676942059,0.585608248519326,0.6735044667787982,0.4378013041218958,0.403916912885327,review,high,GEO_NOVELTY
3711,11173,2025-12-28 20:13:03,1061.16,0,0,0.8218359601248467,0.16883400675627636,0.5391691823710828,0.5372064759554783,0.4253699468382357,0.40387496278676493,review,high,GEO_NOVELTY
2967,10938,2025-11-15 09:27:29,1620.79,0,0,0.7538697500545046,0.047723715032573354,0.5717215246279131,0.39612511721044963,0.3447560945247894,0.4034082661673526,review,high,MODEL_ONLY
4254,11347,2025-11-24 07:16:12,735.97,1,0,0.8364367570013879,0.40113852592209515,0.5183884390763573,0.4056594843235307,0.4701921666245579,0.40273151663719053,challenge,high,MODEL_ONLY
8278,12653,2025-11-21 15:24:33,1408.73,1,0,0.8381427423547204,0.11782315042870116,0.5415399997887266,0.5226642058601054,0.3731680185876869,0.4020906130113808,review,high,MODEL_ONLY
9901,13171,2025-11-17 17:29:19,910.43,0,0,0.8259778287576084,0.08519953271467244,0.6109746677511545,0.6686603611678201,0.44219013643417227,0.40057609550392054,review,high,GEO_NOVELTY
2182,10686,2025-11-24 07:04:14,933.91,0,0,0.7904725574440296,0.2927085140498286,0.49707053002949025,0.3723195553084685,0.4382109791790119,0.40013868542530834,review,high,DEVICE_FANOUT
6926,12227,2025-11-24 01:34:23,508.96,1,0,0.9510941995795265,0.1844492683410798,0.5897048324918632,0.7502865895893454,0.49858395577709935,0.39990476904396954,challenge,high,GEO_NOVELTY
7048,12271,2025-12-27 12:51:14,775.9,0,0,0.9059415781101288,0.23332937439729087,0.5751322994708149,0.733440733251933,0.4593551544042972,0.399138608083008,challenge,high,MODEL_ONLY
6041,11942,2025-11-28 01:40:19,1216.48,0,0,0.8684995010282497,0.08333167201824118,0.5792317117943749,0.360353164086296,0.39280660631897835,0.3966126244232848,review,high,MODEL_ONLY
8544,12737,2025-11-06 02:18:17,1158.66,0,0,0.8691806052167259,0.11917885688616087,0.5698799944631672,0.406463858637022,0.4009030895914316,0.39649816271400207,review,high,MODEL_ONLY
9572,13071,2025-12-11 23:10:07,991.98,0,0,0.8187637750833857,0.21081763607373646,0.5693458418789019,0.5668459542069951,0.4245881142167359,0.3964096799517151,review,high,MODEL_ONLY
3505,11111,2025-10-26 17:44:28,1225.96,0,0,0.7135551602784721,0.059886052270793286,0.588726996576152,0.4118518633381045,0.3887033871357989,0.39468837099505916,review,high,DEVICE_FANOUT
516,10163,2025-10-19 02:52:18,1039.34,0,0,0.885228291814443,0.15858158203341036,0.5616860625838933,0.604591367734645,0.4150573520987083,0.3944741464690958,review,high,MODEL_ONLY
1336,10421,2025-10-24 04:55:33,1137.89,0,0,0.7386760777286864,0.035013779080189086,0.6114827485766263,0.5601936085867054,0.4006387987932678,0.3942361591552875,review,high,DEVICE_FANOUT
3628,11150,2025-12-02 08:12:24,589.13,0,0,0.9298484314796694,0.0750737508152383,0.5763690425595932,0.8046012545610899,0.4778776787254395,0.3934273751078076,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
6685,12145,2025-12-13 05:17:15,855.68,0,0,0.884570766884684,0.19292504530931734,0.5775583177603107,0.7392793356788505,0.43951429106959494,0.3932280037487164,review,high,MODEL_ONLY
9502,13044,2025-11-14 03:52:53,914.47,0,0,0.8127763943135259,0.04876188241104888,0.5614453139383861,0.7600006809334408,0.4278514115302094,0.3909429880711466,review,high,DEVICE_FANOUT|GEO_NOVELTY
7020,12261,2025-11-27 03:09:43,1094.45,0,0,0.8614176112937172,0.2180064872179401,0.5150830888436569,0.3398859635567949,0.400918017440163,0.39008761220811405,review,high,MODEL_ONLY
220,10073,2025-10-29 09:50:05,1067.66,0,0,0.7594335834858827,0.1501888725994743,0.5943528864294059,0.4930197563846382,0.402651910538687,0.38862233737708085,review,high,MODEL_ONLY
823,10262,2025-12-01 15:56:52,1259.62,0,0,0.875382716730232,0.058719842426281754,0.5647974877826002,0.3490258925336177,0.3747848313387983,0.38831138193715875,review,high,MODEL_ONLY
1027,10324,2025-10-03 06:32:42,1170.66,0,0,0.8183152796108666,0.15159704717830544,0.5497725465456259,0.4079855428953968,0.38736593982587564,0.38822215787811293,review,high,MODEL_ONLY
6002,11931,2025-10-20 00:02:19,1011.28,0,0,0.8566255824869772,0.09093186085362774,0.5491596168660212,0.6182012574857761,0.40975714240890254,0.38795799968623174,review,high,GEO_NOVELTY
9035,12892,2025-12-01 13:35:15,731.14,0,0,0.9027127749150969,0.19098909270980183,0.5858288701946521,0.7628526824629588,0.44894670154374744,0.3873766910806232,review,high,MODEL_ONLY
6977,12250,2025-12-21 21:39:08,941.05,0,0,0.8492642986353734,0.21045537699969888,0.5499540953840801,0.6470205777169222,0.41877101831816155,0.38724471282271306,review,high,MODEL_ONLY
2666,10850,2025-10-30 14:18:33,1206.01,0,0,0.8488286697354396,0.11079870742319566,0.5525933067016806,0.6548596121808162,0.38060920525482445,0.38702744367837705,review,high,MODEL_ONLY
2838,10903,2025-10-14 00:05:55,885.6,0,0,0.8379943943876202,0.2475870384229418,0.543453367485376,0.45748544004006314,0.4263485227459769,0.3870039659221838,review,high,MODEL_ONLY
3407,11072,2025-11-26 22:55:14,788.86,0,0,0.8128124205572409,0.24723554572456302,0.5729761681395013,0.8352874093640356,0.4401568295303927,0.3869957806712749,review,high,MODEL_ONLY
4588,11458,2025-10-14 22:24:38,618.17,0,0,0.9309351010251734,0.10373383136638185,0.5922058890741062,0.8046165647750777,0.4629730327706614,0.38589812293946296,challenge,high,GEO_NOVELTY
2808,10895,2025-12-29 20:55:31,702.81,0,0,0.8060689171986981,0.2503535870422747,0.5306022163206285,0.4797591626969041,0.4481614717444314,0.38399403022110196,review,high,DEVICE_FANOUT
1325,10418,2025-11-22 12:51:42,758.38,0,0,0.7674408517187157,0.26477827446174873,0.5196646115948091,0.3642355164395198,0.43677418770983745,0.3815799313968862,review,high,DEVICE_FANOUT
625,10203,2025-12-08 17:30:47,618.97,0,0,0.8634780305723573,0.23982138857749288,0.5815549269428244,0.7438395924191882,0.4557402021874777,0.38091514153123435,challenge,high,MODEL_ONLY
6588,12112,2025-10-11 19:31:13,633.81,0,0,0.7764925462927685,0.2812769783774908,0.5281573204896983,0.4466065589515534,0.45146021972311545,0.37940315380618084,challenge,high,DEVICE_FANOUT
39,10014,2025-10-22 02:02:49,896.73,0,0,0.8318159066449548,0.2544658784312334,0.5234729199193338,0.512513893279498,0.4138544291103122,0.37937110037721855,review,high,MODEL_ONLY
6287,12015,2025-11-15 20:57:36,920.02,0,0,0.8576659521701809,0.02962291587882022,0.585027660113313,0.6624593568690138,0.4100891187387014,0.379064383117091,review,high,GEO_NOVELTY
5060,11611,2025-10-12 10:32:58,562.74,0,0,0.8422808564564972,0.3220807038667925,0.5489492533669671,0.5381814378152258,0.46098624748796196,0.37896437324157334,challenge,high,MODEL_ONLY
3662,11158,2025-11-01 02:52:38,912.12,0,1,0.7435443104700594,0.2136964104299552,0.5751076153712595,0.4533728803205707,0.4108857255078223,0.37883200785547555,review,high,MODEL_ONLY
6921,12226,2025-10-18 16:32:05,309.36,1,0,0.9325696621169814,0.15474949866821253,0.5566110259450199,0.5701636761960576,0.4968798033438779,0.3787518623407145,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
4470,11422,2025-11-01 20:43:27,1152.32,0,0,0.6963311722584956,0.05606128575619468,0.5788883917424101,0.5322510491159619,0.3761209479345381,0.3785166635541766,review,high,DEVICE_FANOUT
9100,12912,2025-12-04 23:45:29,1421.6,1,0,0.7789018626319802,0.10810838046517536,0.5153284685696575,0.20210281235939107,0.33649809954598653,0.3777086696821905,review,high,MODEL_ONLY
7795,12500,2025-11-29 08:34:07,911.43,0,0,0.8548474926283967,0.17464366434604625,0.554450546523086,0.6531971916121313,0.40892544165026623,0.3773908091551863,review,high,MODEL_ONLY
8794,12811,2025-12-04 23:57:27,698.87,0,0,0.8958003868452985,0.05585534000593448,0.5396579458026034,0.5697173735205672,0.4365047420502571,0.37544031943517997,review,high,DEVICE_FANOUT|GEO_NOVELTY
1376,10433,2025-11-14 08:01:55,964.17,0,0,0.8070221855795755,0.11538546299950897,0.5367137568638933,0.41811944064002216,0.39860334945267684,0.3754393446168738,review,high,DEVICE_FANOUT
6651,12132,2025-10-04 21:30:29,447.82,1,0,0.9392116454730963,0.05741206583636628,0.5748745922052187,0.729702506248907,0.47212903259847705,0.3752723228189339,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
1418,10445,2025-10-12 17:23:53,1223.82,0,0,0.7848988638633334,0.08283662516318192,0.5634274115206557,0.35213500718286567,0.3608710914803308,0.3749917640362315,review,high,MODEL_ONLY
1729,10552,2025-12-26 22:03:04,397.92,0,0,0.9278186365342832,0.09309685746620633,0.5670200864054171,0.8966325201299881,0.478168699324061,0.37451008952684267,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
398,10125,2025-12-02 16:08:07,1020.27,0,0,0.8587234562476821,0.14953428041271088,0.5388760967926547,0.5616996036753424,0.38917095546574015,0.37444666882601807,review,high,MODEL_ONLY
6103,11959,2025-11-23 01:58:11,1138.54,0,0,0.7942867144231399,0.0592942102778737,0.5899446889882637,0.36391029337006875,0.3719845358418813,0.3742431750893169,review,high,MODEL_ONLY
3268,11029,2025-10-31 13:48:36,562.85,0,0,0.9532578569322987,0.10496980362807178,0.5702860747340938,0.8029439212281979,0.45401723888935797,0.37409706722255054,challenge,high,GEO_NOVELTY
5082,11619,2025-10-15 13:34:51,1100.91,0,0,0.8685410590199948,0.08582914490857176,0.5524648415769575,0.4519395200225801,0.37546138636707027,0.3729139704569492,review,high,MODEL_ONLY
1746,10557,2025-11-09 08:05:41,329.74,0,0,0.8825486616409669,0.08887582141528837,0.5965411190217003,0.7172748058307266,0.4854059761214729,0.372758183285031,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
745,10239,2025-11-01 07:46:06,930.02,1,0,0.7673408929420291,0.09837462801479498,0.5612783331526778,0.425766886097675,0.3987231322374421,0.3721081925662094,review,high,DEVICE_FANOUT
2766,10882,2025-10-12 07:04:17,334.0,0,0,0.9509105631347795,0.19471279938330338,0.5610473444069812,0.8038768965843842,0.4829924245546301,0.371494697188241,challenge,high,GEO_NOVELTY
1855,10591,2025-10-12 04:15:08,630.08,0,0,0.8177525545825869,0.09125768643748437,0.5524135222244221,0.7012091732896736,0.43990048612382615,0.37093834028667827,review,high,DEVICE_FANOUT|GEO_NOVELTY
222,10073,2025-12-11 19:16:36,479.63,0,0,0.8703527039751967,0.11914535411599825,0.5470706572830325,0.9105688658124261,0.4605418771316705,0.3703423139921693,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
5601,11796,2025-10-22 01:37:35,414.44,0,0,0.8556165832122081,0.24355148670446908,0.6024982074554895,0.708670898289377,0.46962812184209274,0.3701836852894649,challenge,high,MODEL_ONLY
9989,13196,2025-12-14 22:20:49,843.75,0,0,0.7398906735056909,0.23120954381260767,0.5616932464904527,0.42073947842974013,0.4077790583870696,0.36982034087094867,review,high,MODEL_ONLY
7108,12288,2025-12-17 21:28:32,1167.77,0,0,0.8071677978817411,0.11309716900557783,0.538501086198101,0.5742916883960291,0.36145004376124873,0.36979203063287414,review,high,MODEL_ONLY
5704,11831,2025-10-09 04:11:15,899.48,0,0,0.8388255349232447,0.16399969693440514,0.5526728885961041,0.7260898540636274,0.39944338831343834,0.3695583718194069,review,high,MODEL_ONLY
1467,10469,2025-12-27 07:03:52,1077.85,0,0,0.7625927065210472,0.15961757461499004,0.5458126384414038,0.5065342809893166,0.3739281163307235,0.36953468143150636,review,high,MODEL_ONLY
6364,12038,2025-12-06 21:00:17,689.58,0,0,0.8561627537107813,0.2781431331797655,0.5224135452073551,0.44359402755240585,0.42868560754285967,0.3690379252800018,review,high,MODEL_ONLY
3937,11242,2025-12-13 15:38:34,745.81,1,0,0.8802300726693022,0.23649764428609985,0.5255656271434778,0.5843757112447161,0.4202056897479245,0.36872498282354715,review,high,MODEL_ONLY
1071,10336,2025-12-13 18:26:54,932.87,0,0,0.8308705267910227,0.08834957091439878,0.5361052856730436,0.5732730752004414,0.3933338365936654,0.36862068561556577,review,high,GEO_NOVELTY
2096,10658,2025-12-05 01:22:20,855.36,0,0,0.883778455362747,0.14479094173800325,0.5546713058734677,0.7084290736056124,0.40436847256030317,0.3685939307922122,review,high,MODEL_ONLY
2610,10831,2025-12-05 01:43:09,994.17,0,0,0.8197133986023949,0.15059554215760393,0.5426148443113478,0.7304091742463256,0.3824066825448097,0.36710167778136676,review,high,MODEL_ONLY
5609,11798,2025-12-05 14:11:16,1207.03,0,0,0.7549336667653047,0.0395970876657351,0.5318998816797003,0.3703020373626681,0.35196489546257215,0.3670784268238005,review,high,DEVICE_FANOUT
5848,11876,2025-11-06 20:31:41,774.98,0,0,0.7647025105424331,0.2829682595829027,0.5290598852554255,0.4918622445725076,0.41230813066539573,0.366113691465777,review,high,MODEL_ONLY
3758,11191,2025-10-21 12:58:57,964.67,0,0,0.8730550769459269,0.0839010303040905,0.5659723167967516,0.6888845133795329,0.38508100118907496,0.36602370083235247,review,high,MODEL_ONLY
9765,13132,2025-12-04 01:16:15,966.78,0,0,0.897317494468413,0.0929172754951348,0.5509185946425337,0.6485707381882058,0.3844304538397586,0.365779317687831,review,high,MODEL_ONLY
394,10124,2025-11-18 07:13:45,979.84,1,0,0.8103307888070703,0.2072364546542169,0.5120413109091315,0.6301929459242558,0.3817524885139902,0.36521074195979314,review,high,MODEL_ONLY
4772,11516,2025-12-01 18:35:57,461.75,0,0,0.8709987757650196,0.15104749266854456,0.6298583024635191,0.7547254029855418,0.4552334575265634,0.36483842026859437,challenge,high,MODEL_ONLY
2697,10861,2025-10-06 16:07:54,401.43,0,0,0.9203105694717181,0.09132723598276492,0.5498781418887532,0.644531130761765,0.4638292467318837,0.3648234727123186,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
866,10274,2025-10-20 14:15:51,936.81,1,0,0.6928379812568795,0.18364328886466086,0.5767793227023919,0.48216430420848205,0.38733421900111464,0.36481495330078023,review,high,MODEL_ONLY
7190,12317,2025-10-30 06:34:42,428.37,0,0,0.899958769872315,0.1408916307943332,0.5223767202262141,0.7221356797180355,0.45970875897499086,0.3646331312824936,challenge,high,DEVICE_FANOUT|GEO_NOVELTY
9342,12998,2025-11-26 18:58:07,595.41,0,0,0.8724748261498936,0.11056875103021942,0.5685967999499213,0.8695572895581697,0.43490268936464915,0.3639728825552544,review,high,GEO_NOVELTY
8175,12619,2025-11-07 09:28:46,1234.49,1,0,0.7995422855794445,0.057460159449714755,0.5457336710491166,0.33556746389654063,0.3422483954489063,0.3630228768142344,review,high,MODEL_ONLY
5964,11919,2025-12-14 09:08:10,357.16,0,0,0.8596954887943528,0.2608652155122775,0.5324505484363318,0.39486706012635114,0.46704020573567867,0.3626441440149751,challenge,high,DEVICE_FANOUT
8602,12751,2025-10-01 12:49:25,731.22,1,0,0.855406629499935,0.13043163046072503,0.5319536791844888,0.7262782689520224,0.41345384333013085,0.3625396903310916,review,high,GEO_NOVELTY
4595,11460,2025-10-07 23:20:28,1573.83,0,0,0.600281853000318,0.04407073823802965,0.5541709331797964,0.4670433583571734,0.2928631246255886,0.362387187237912,review,high,MODEL_ONLY
9108,12916,2025-10-16 23:23:27,1061.77,0,0,0.7566728036043349,0.1346187078738016,0.5501272527505299,0.41565331941268263,0.36540721451107877,0.36196205015775507,review,high,MODEL_ONLY
5228,11669,2025-12-14 05:54:53,1129.52,0,0,0.7558378034458818,0.01687766279796979,0.5499763551243536,0.357993750825766,0.3554985728061294,0.3618010009642906,review,high,DEVICE_FANOUT
2643,10841,2025-10-18 15:18:56,1001.25,1,0,0.7544136677951475,0.05595474948417892,0.5544063815242076,0.4060764129995001,0.3738111346405816,0.36179279424840705,review,high,DEVICE_FANOUT
4847,11540,2025-11-02 16:34:58,1032.03,0,0,0.7873600213674571,0.1344862267082193,0.5448509036446886,0.5427315989334661,0.36940792436326086,0.3617885470542826,review,high,MODEL_ONLY
7044,12269,2025-12-05 19:27:40,963.69,0,0,0.869771702633012,0.056607838174445604,0.519103238793651,0.5316751905799509,0.3787037809392662,0.3614616466574863,review,high,GEO_NOVELTY
3416,11075,2025-10-14 08:55:02,640.16,0,0,0.8229864548393554,0.3039394106447857,0.5139508705988384,0.41238386694433327,0.4249070121412405,0.36145090849886835,review,high,MODEL_ONLY
7509,12421,2025-10-06 01:18:08,798.47,0,0,0.8720890173647862,0.12629341940667252,0.5650084332285968,0.7296607449469221,0.40113548696127976,0.3606418408728958,review,high,MODEL_ONLY
8528,12732,2025-10-26 07:06:54,354.16,0,0,0.8837123894108169,0.20454802687287815,0.5517814387159391,0.5311448171557216,0.46377314822080346,0.3600572037545624,challenge,high,GEO_NOVELTY
9339,12997,2025-10-15 00:40:59,913.81,0,0,0.8551007877012982,0.08715235727827143,0.5685293278460968,0.705263470718066,0.3836463552293633,0.35993344866055427,review,high,MODEL_ONLY
7386,12386,2025-12-27 19:00:58,657.58,0,0,0.8915920836876088,0.17631744077849562,0.5561423783504161,0.5932357181455465,0.4199412241955947,0.35971685693691624,review,high,MODEL_ONLY
6239,11999,2025-11-27 09:18:43,822.26,0,0,0.8040340061222858,0.16803413274075085,0.5038350013382384,0.4799632318350775,0.3963701272362429,0.35968508906537,review,high,DEVICE_FANOUT
3334,11048,2025-12-09 06:45:55,371.41,1,0,0.9002962491127866,0.22766481971889072,0.5274142989123417,0.8950820666977467,0.46045677664346807,0.3594607436504276,challenge,high,GEO_NOVELTY
4553,11445,2025-12-07 22:11:53,690.22,0,0,0.8196813899323596,0.03774401763139304,0.598477011556869,0.8313277597360547,0.413063918382535,0.3581667428677745,review,high,GEO_NOVELTY
5229,11670,2025-11-04 12:23:49,741.09,0,0,0.7161980959038596,0.30075903663542336,0.5260890233684874,0.42837584312117455,0.4052611561538334,0.35779180930768334,review,high,MODEL_ONLY
7820,12509,2025-12-19 13:41:30,1004.87,1,0,0.7556605018928045,0.2275591827887774,0.49915825157228666,0.2839301327718496,0.36737982679115794,0.3576528787538105,review,high,MODEL_ONLY
7968,12555,2025-11-21 17:37:53,1048.83,0,0,0.804274971690289,0.06517389751281148,0.5662641240720611,0.715812941995959,0.3605952200654452,0.35729965404581165,review,high,MODEL_ONLY
3892,11228,2025-12-14 20:29:41,412.02,0,0,0.7932481726420268,0.18405515713682052,0.5787388623367373,0.3402740004509948,0.45144521116487224,0.35721364781541054,challenge,high,DEVICE_FANOUT
9423,13020,2025-11-19 20:52:32,1002.32,0,0,0.7143478020735587,0.06521457382786755,0.5537081279831049,0.6290973800561546,0.3670197909983212,0.35714585369882484,review,high,GEO_NOVELTY
199,10066,2025-12-12 07:07:25,780.75,0,0,0.7457271905795904,0.3296135098947387,0.4880253394527366,0.33340295181226665,0.39808416083825937,0.35673391258678155,review,high,MODEL_ONLY
1358,10427,2025-12-10 07:12:21,1035.6,1,0,0.7480727052893831,0.20895281501371835,0.5031114815310282,0.39222779626319076,0.36075114238465145,0.35608579966925596,review,high,MODEL_ONLY
8824,12823,2025-11-25 07:13:53,1141.24,1,0,0.7802530773758652,0.1126219051888063,0.5253460961204569,0.3020657736458932,0.34551060830555347,0.3559814258138874,review,high,MODEL_ONLY
5200,11658,2025-10-05 14:12:46,607.2,0,0,0.8685754050009794,0.09371406981753704,0.560358796296953,0.6851077005200897,0.42153699146111384,0.35579589402277967,review,high,GEO_NOVELTY
437,10137,2025-10-13 13:33:07,1047.99,0,0,0.7388130406583775,0.0790695665527816,0.5790059063675617,0.5476661301530054,0.3585253095712909,0.3557667166999037,review,high,MODEL_ONLY
7372,12382,2025-11-07 01:29:17,987.93,1,0,0.8745060141912784,0.10012765101632684,0.5289309440777085,0.5204584613016047,0.36653434550851216,0.35536704185595847,review,high,MODEL_ONLY
4303,11364,2025-12-23 03:25:14,1276.31,0,0,0.7512357678216383,0.12487918709216478,0.4993399476979964,0.35401675317052805,0.325326237800252,0.3553593664601764,review,high,MODEL_ONLY
1450,10460,2025-11-06 00:51:29,444.49,0,0,0.8630976921995489,0.28870471191777114,0.481545340663816,0.43918481073614507,0.4441197973538471,0.35533285814769294,review,high,DEVICE_FANOUT
9463,13032,2025-10-31 02:17:15,791.8,0,0,0.8766098997522593,0.05825820022656664,0.5377326062236021,0.794254400777343,0.39384801904460837,0.3548736133312258,review,high,GEO_NOVELTY
2737,10874,2025-11-04 13:14:05,642.29,0,0,0.8712228538972566,0.16197681662219804,0.5088406865381523,0.6586692823953342,0.4141769149954742,0.35415284049683193,review,high,GEO_NOVELTY
